Date;Year;Open;High;Low;Close;Adj Close;Volume;Daily Stock Return Direction;Daily Stock Return (%);Daily Trading Volume Change (%);Price Anomaly Category;Volume Anomaly Category;Strong Anomaly
01/09/2021;2021;2,390.00;2,430.00;2,370.00;2,390.00;1,986.13;81,067,300;0;0;-31.1411;Normal;Normal;No
02/09/2021;2021;2,390.00;2,390.00;2,320.00;2,320.00;1,927.96;44,419,100;-;-2.9289;-45.2071;Normal;Normal;No
03/09/2021;2021;2,320.00;2,350.00;2,300.00;2,350.00;1,952.89;29,176,500;+;1.2931;-34.3154;Normal;Normal;No
06/09/2021;2021;2,380.00;2,400.00;2,340.00;2,380.00;1,977.82;65,055,100;+;1.2766;122.9709;Normal;Normal;No
07/09/2021;2021;2,400.00;2,410.00;2,350.00;2,350.00;1,952.89;33,406,100;-;-1.2605;-48.6495;Normal;Normal;No
08/09/2021;2021;2,350.00;2,380.00;2,300.00;2,320.00;1,927.96;58,229,900;-;-1.2766;74.3092;Normal;Normal;No
09/09/2021;2021;2,330.00;2,450.00;2,290.00;2,440.00;2,027.68;150,815,700;+;5.1724;159.0004;Normal;Normal;No
10/09/2021;2021;2,470.00;2,630.00;2,470.00;2,590.00;2,152.33;423,200,100;+;6.1475;180.6075;Sharp Price Increase;Sharp Volume Increase;Yes
13/09/2021;2021;2,570.00;2,590.00;2,480.00;2,520.00;2,094.16;131,318,700;-;-2.7027;-68.9701;Normal;Sharp Volume Decrease;No
14/09/2021;2021;2,500.00;2,500.00;2,440.00;2,470.00;2,052.61;139,289,700;-;-1.9841;6.07;Normal;Normal;No
15/09/2021;2021;2,470.00;2,530.00;2,460.00;2,490.00;2,069.23;110,525,900;+;0.8097;-20.6503;Normal;Normal;No
16/09/2021;2021;2,520.00;2,550.00;2,390.00;2,410.00;2,002.75;163,306,000;-;-3.2129;47.7536;Normal;Normal;No
17/09/2021;2021;2,370.00;2,430.00;2,370.00;2,400.00;1,994.44;61,535,600;-;-0.4149;-62.3188;Normal;Sharp Volume Decrease;No
20/09/2021;2021;2,380.00;2,390.00;2,330.00;2,350.00;1,952.89;82,487,500;-;-2.0833;34.0484;Normal;Normal;No
21/09/2021;2021;2,350.00;2,370.00;2,300.00;2,360.00;1,961.20;66,014,000;+;0.4255;-19.9709;Normal;Normal;No
22/09/2021;2021;2,370.00;2,410.00;2,330.00;2,340.00;1,944.58;88,209,700;-;-0.8475;33.6227;Normal;Normal;No
23/09/2021;2021;2,370.00;2,370.00;2,290.00;2,290.00;1,903.03;153,137,400;-;-2.1368;73.6061;Normal;Normal;No
24/09/2021;2021;2,290.00;2,340.00;2,280.00;2,290.00;1,903.03;159,085,400;0;0;3.8841;Normal;Normal;No
27/09/2021;2021;2,310.00;2,330.00;2,280.00;2,290.00;1,903.03;52,714,300;0;0;-66.8641;Normal;Sharp Volume Decrease;No
28/09/2021;2021;2,310.00;2,330.00;2,260.00;2,270.00;1,886.41;99,767,900;-;-0.8734;89.2615;Normal;Normal;No
29/09/2021;2021;2,260.00;2,320.00;2,250.00;2,310.00;1,919.65;97,068,300;+;1.7621;-2.7059;Normal;Normal;No
30/09/2021;2021;2,310.00;2,340.00;2,270.00;2,290.00;1,903.03;125,415,100;-;-0.8658;29.2029;Normal;Normal;No
01/10/2021;2021;2,280.00;2,280.00;2,220.00;2,220.00;1,844.86;199,919,600;-;-3.0568;59.4063;Normal;Normal;No
04/10/2021;2021;2,230.00;2,320.00;2,230.00;2,310.00;1,919.65;143,892,700;+;4.0541;-28.0247;Normal;Normal;No
05/10/2021;2021;2,290.00;2,420.00;2,290.00;2,300.00;1,911.34;297,763,700;-;-0.4329;106.9345;Normal;Normal;No
06/10/2021;2021;2,320.00;2,340.00;2,300.00;2,300.00;1,911.34;98,305,700;0;0;-66.9853;Normal;Sharp Volume Decrease;No
07/10/2021;2021;2,320.00;2,350.00;2,300.00;2,330.00;1,936.27;106,183,800;+;1.3043;8.0139;Normal;Normal;No
08/10/2021;2021;2,380.00;2,410.00;2,330.00;2,340.00;1,944.58;159,593,300;+;0.4292;50.2991;Normal;Normal;No
11/10/2021;2021;2,390.00;2,430.00;2,370.00;2,420.00;2,011.06;233,370,800;+;3.4188;46.2284;Normal;Normal;No
12/10/2021;2021;2,410.00;2,410.00;2,350.00;2,370.00;1,969.51;131,463,700;-;-2.0661;-43.6675;Normal;Normal;No
13/10/2021;2021;2,360.00;2,370.00;2,330.00;2,340.00;1,944.58;70,802,000;-;-1.2658;-46.1433;Normal;Normal;No
14/10/2021;2021;2,350.00;2,420.00;2,340.00;2,420.00;2,011.06;189,624,300;+;3.4188;167.8234;Normal;Sharp Volume Increase;No
15/10/2021;2021;2,450.00;2,480.00;2,410.00;2,470.00;2,052.61;260,095,700;+;2.0661;37.1637;Normal;Normal;No
18/10/2021;2021;2,500.00;2,570.00;2,500.00;2,510.00;2,085.85;237,360,500;+;1.6194;-8.7411;Normal;Normal;No
19/10/2021;2021;2,530.00;2,540.00;2,460.00;2,530.00;2,102.47;153,636,200;+;0.7968;-35.2731;Normal;Normal;No
21/10/2021;2021;2,600.00;2,630.00;2,420.00;2,450.00;2,035.99;346,789,000;-;-3.1621;125.7209;Normal;Normal;No
22/10/2021;2021;2,400.00;2,460.00;2,370.00;2,430.00;2,019.37;124,149,100;-;-0.8163;-64.2004;Normal;Sharp Volume Decrease;No
25/10/2021;2021;2,450.00;2,460.00;2,410.00;2,420.00;2,011.06;50,651,600;-;-0.4115;-59.201;Normal;Sharp Volume Decrease;No
26/10/2021;2021;2,450.00;2,460.00;2,400.00;2,400.00;1,994.44;64,791,500;-;-0.8264;27.916;Normal;Normal;No
27/10/2021;2021;2,400.00;2,410.00;2,340.00;2,350.00;1,952.89;75,548,400;-;-2.0833;16.6023;Normal;Normal;No
28/10/2021;2021;2,320.00;2,340.00;2,300.00;2,320.00;1,927.96;77,309,100;-;-1.2766;2.3306;Normal;Normal;No
29/10/2021;2021;2,340.00;2,370.00;2,330.00;2,340.00;1,944.58;52,556,000;+;0.8621;-32.0184;Normal;Normal;No
01/11/2021;2021;2,360.00;2,360.00;2,320.00;2,330.00;1,936.27;34,622,200;-;-0.4274;-34.1232;Normal;Normal;No
02/11/2021;2021;2,340.00;2,350.00;2,310.00;2,310.00;1,919.65;27,322,900;-;-0.8584;-21.0827;Normal;Normal;No
03/11/2021;2021;2,320.00;2,340.00;2,310.00;2,320.00;1,927.96;21,938,100;+;0.4329;-19.708;Normal;Normal;No
04/11/2021;2021;2,320.00;2,390.00;2,320.00;2,380.00;1,977.82;67,025,700;+;2.5862;205.5219;Normal;Sharp Volume Increase;No
05/11/2021;2021;2,390.00;2,400.00;2,340.00;2,360.00;1,961.20;40,241,200;-;-0.8403;-39.9615;Normal;Normal;No
08/11/2021;2021;2,380.00;2,400.00;2,350.00;2,370.00;1,969.51;46,985,500;+;0.4237;16.7597;Normal;Normal;No
09/11/2021;2021;2,380.00;2,390.00;2,330.00;2,340.00;1,944.58;44,444,800;-;-1.2658;-5.4074;Normal;Normal;No
10/11/2021;2021;2,330.00;2,350.00;2,320.00;2,340.00;1,944.58;38,322,000;0;0;-13.7762;Normal;Normal;No
11/11/2021;2021;2,350.00;2,370.00;2,340.00;2,370.00;1,969.51;41,526,700;+;1.2821;8.3626;Normal;Normal;No
12/11/2021;2021;2,380.00;2,420.00;2,370.00;2,400.00;1,994.44;80,769,500;+;1.2658;94.5002;Normal;Normal;No
15/11/2021;2021;2,420.00;2,430.00;2,340.00;2,390.00;1,986.13;100,184,600;-;-0.4167;24.0377;Normal;Normal;No
16/11/2021;2021;2,390.00;2,410.00;2,370.00;2,380.00;1,977.82;47,663,300;-;-0.4184;-52.4245;Normal;Normal;No
17/11/2021;2021;2,380.00;2,390.00;2,340.00;2,350.00;1,952.89;50,176,400;-;-1.2605;5.2726;Normal;Normal;No
18/11/2021;2021;2,350.00;2,370.00;2,320.00;2,330.00;1,936.27;52,679,900;-;-0.8511;4.9894;Normal;Normal;No
19/11/2021;2021;2,350.00;2,400.00;2,340.00;2,390.00;1,986.13;93,539,700;+;2.5751;77.5624;Normal;Normal;No
22/11/2021;2021;2,400.00;2,400.00;2,350.00;2,370.00;1,969.51;46,485,000;-;-0.8368;-50.3045;Normal;Normal;No
23/11/2021;2021;2,390.00;2,460.00;2,370.00;2,400.00;1,994.44;159,836,400;+;1.2658;243.8451;Normal;Sharp Volume Increase;No
24/11/2021;2021;2,400.00;2,450.00;2,380.00;2,440.00;2,027.68;73,287,900;+;1.6667;-54.1482;Normal;Normal;No
25/11/2021;2021;2,470.00;2,490.00;2,430.00;2,440.00;2,027.68;109,033,700;0;0;48.7745;Normal;Normal;No
26/11/2021;2021;2,410.00;2,410.00;2,330.00;2,340.00;1,944.58;162,294,600;-;-4.0984;48.8481;Normal;Normal;No
29/11/2021;2021;2,330.00;2,360.00;2,320.00;2,330.00;1,936.27;82,567,700;-;-0.4274;-49.1248;Normal;Normal;No
30/11/2021;2021;2,340.00;2,370.00;2,300.00;2,300.00;1,911.34;151,186,400;-;-1.2876;83.106;Normal;Normal;No
01/12/2021;2021;2,300.00;2,320.00;2,250.00;2,270.00;1,886.41;83,612,700;-;-1.3043;-44.6956;Normal;Normal;No
02/12/2021;2021;2,270.00;2,370.00;2,260.00;2,340.00;1,944.58;89,010,800;+;3.0837;6.4561;Normal;Normal;No
03/12/2021;2021;2,350.00;2,370.00;2,320.00;2,340.00;1,944.58;38,757,200;0;0;-56.4579;Normal;Normal;No
06/12/2021;2021;2,340.00;2,360.00;2,310.00;2,320.00;1,927.96;31,951,700;-;-0.8547;-17.5593;Normal;Normal;No
07/12/2021;2021;2,340.00;2,350.00;2,330.00;2,340.00;1,944.58;21,542,900;+;0.8621;-32.5767;Normal;Normal;No
08/12/2021;2021;2,360.00;2,360.00;2,320.00;2,330.00;1,936.27;24,204,300;-;-0.4274;12.354;Normal;Normal;No
09/12/2021;2021;2,330.00;2,340.00;2,320.00;2,330.00;1,936.27;20,800,100;0;0;-14.0644;Normal;Normal;No
10/12/2021;2021;2,330.00;2,330.00;2,310.00;2,320.00;1,927.96;13,962,600;-;-0.4292;-32.8724;Normal;Normal;No
13/12/2021;2021;2,330.00;2,350.00;2,320.00;2,320.00;1,927.96;15,212,500;0;0;8.9518;Normal;Normal;No
14/12/2021;2021;2,320.00;2,320.00;2,280.00;2,290.00;1,903.03;28,618,000;-;-1.2931;88.1216;Normal;Normal;No
15/12/2021;2021;2,290.00;2,300.00;2,270.00;2,280.00;1,894.72;34,080,000;-;-0.4367;19.0859;Normal;Normal;No
16/12/2021;2021;2,290.00;2,300.00;2,260.00;2,290.00;1,903.03;35,249,800;+;0.4386;3.4325;Normal;Normal;No
17/12/2021;2021;2,310.00;2,310.00;2,250.00;2,250.00;1,869.79;50,857,800;-;-1.7467;44.2783;Normal;Normal;No
20/12/2021;2021;2,250.00;2,260.00;2,220.00;2,220.00;1,844.86;53,770,200;-;-1.3333;5.7266;Normal;Normal;No
21/12/2021;2021;2,220.00;2,280.00;2,220.00;2,260.00;1,878.10;37,964,200;+;1.8018;-29.3955;Normal;Normal;No
22/12/2021;2021;2,270.00;2,300.00;2,250.00;2,250.00;1,869.79;28,786,500;-;-0.4425;-24.1746;Normal;Normal;No
23/12/2021;2021;2,260.00;2,270.00;2,240.00;2,240.00;1,861.48;19,005,000;-;-0.4444;-33.9795;Normal;Normal;No
24/12/2021;2021;2,260.00;2,300.00;2,250.00;2,280.00;1,894.72;30,712,000;+;1.7857;61.5996;Normal;Normal;No
27/12/2021;2021;2,300.00;2,300.00;2,280.00;2,300.00;1,911.34;18,193,100;+;0.8772;-40.7622;Normal;Normal;No
28/12/2021;2021;2,310.00;2,320.00;2,260.00;2,260.00;1,878.10;29,787,500;-;-1.7391;63.7297;Normal;Normal;No
29/12/2021;2021;2,270.00;2,290.00;2,260.00;2,270.00;1,886.41;14,304,600;+;0.4425;-51.9778;Normal;Normal;No
30/12/2021;2021;2,280.00;2,300.00;2,250.00;2,250.00;1,869.79;27,319,000;-;-0.8811;90.9805;Normal;Normal;No
03/01/2022;2022;2,260.00;2,350.00;2,260.00;2,340.00;1,944.58;74,416,700;+;4;172.3991;Normal;Sharp Volume Increase;No
04/01/2022;2022;2,340.00;2,350.00;2,290.00;2,300.00;1,911.34;32,222,200;-;-1.7094;-56.7003;Normal;Normal;No
05/01/2022;2022;2,310.00;2,340.00;2,250.00;2,270.00;1,886.41;51,315,000;-;-1.3043;59.2536;Normal;Normal;No
06/01/2022;2022;2,260.00;2,270.00;2,230.00;2,230.00;1,853.17;45,325,800;-;-1.7621;-11.6714;Normal;Normal;No
07/01/2022;2022;2,250.00;2,260.00;2,230.00;2,230.00;1,853.17;26,661,900;0;0;-41.1772;Normal;Normal;No
10/01/2022;2022;2,250.00;2,250.00;2,220.00;2,220.00;1,844.86;35,421,200;-;-0.4484;32.8532;Normal;Normal;No
11/01/2022;2022;2,220.00;2,230.00;2,080.00;2,080.00;1,728.51;170,397,900;-;-6.3063;381.0619;Sharp Price Decrease;Sharp Volume Increase;Yes
12/01/2022;2022;2,120.00;2,150.00;1,935.00;1,935.00;1,608.02;394,745,900;-;-6.9712;131.6612;Sharp Price Decrease;Normal;No
13/01/2022;2022;1,935.00;1,995.00;1,840.00;1,965.00;1,632.95;284,219,000;+;1.5504;-27.9995;Normal;Normal;No
14/01/2022;2022;1,965.00;1,975.00;1,930.00;1,950.00;1,620.48;106,442,100;-;-0.7634;-62.5493;Normal;Sharp Volume Decrease;No
17/01/2022;2022;1,950.00;1,955.00;1,840.00;1,855.00;1,541.54;183,492,900;-;-4.8718;72.3875;Sharp Price Decrease;Normal;No
18/01/2022;2022;1,850.00;1,875.00;1,765.00;1,780.00;1,479.21;219,496,200;-;-4.0431;19.6211;Normal;Normal;No
19/01/2022;2022;1,780.00;1,810.00;1,705.00;1,725.00;1,433.50;230,606,700;-;-3.0899;5.0618;Normal;Normal;No
20/01/2022;2022;1,765.00;1,935.00;1,750.00;1,935.00;1,608.02;368,848,100;+;12.1739;59.9468;Sharp Price Increase;Normal;No
21/01/2022;2022;1,935.00;1,965.00;1,890.00;1,945.00;1,616.33;169,331,400;+;0.5168;-54.0918;Normal;Normal;No
24/01/2022;2022;1,950.00;1,955.00;1,875.00;1,885.00;1,566.47;70,289,800;-;-3.0848;-58.4898;Normal;Sharp Volume Decrease;No
25/01/2022;2022;1,840.00;1,840.00;1,755.00;1,760.00;1,462.59;201,603,100;-;-6.6313;186.817;Sharp Price Decrease;Sharp Volume Increase;Yes
26/01/2022;2022;1,780.00;1,815.00;1,735.00;1,805.00;1,499.98;162,799,900;+;2.5568;-19.2473;Normal;Normal;No
27/01/2022;2022;1,775.00;1,790.00;1,750.00;1,765.00;1,466.74;133,831,800;-;-2.2161;-17.7937;Normal;Normal;No
28/01/2022;2022;1,770.00;1,790.00;1,755.00;1,770.00;1,470.90;49,925,500;+;0.2833;-62.6953;Normal;Sharp Volume Decrease;No
31/01/2022;2022;1,785.00;1,810.00;1,770.00;1,770.00;1,470.90;81,820,500;0;0;63.8852;Normal;Normal;No
02/02/2022;2022;1,805.00;1,830.00;1,775.00;1,780.00;1,479.21;158,843,900;+;0.565;94.137;Normal;Normal;No
03/02/2022;2022;1,785.00;1,860.00;1,765.00;1,840.00;1,529.07;125,115,700;+;3.3708;-21.2336;Normal;Normal;No
04/02/2022;2022;1,830.00;1,835.00;1,805.00;1,810.00;1,504.14;80,295,500;-;-1.6304;-35.823;Normal;Normal;No
07/02/2022;2022;1,810.00;1,835.00;1,805.00;1,810.00;1,504.14;74,469,900;0;0;-7.2552;Normal;Normal;No
08/02/2022;2022;1,820.00;1,825.00;1,785.00;1,790.00;1,487.52;90,880,800;-;-1.105;22.037;Normal;Normal;No
09/02/2022;2022;1,790.00;1,800.00;1,770.00;1,780.00;1,479.21;73,968,100;-;-0.5587;-18.6098;Normal;Normal;No
10/02/2022;2022;1,795.00;1,905.00;1,790.00;1,880.00;1,562.31;255,038,700;+;5.618;244.7955;Sharp Price Increase;Sharp Volume Increase;Yes
11/02/2022;2022;1,890.00;1,900.00;1,830.00;1,845.00;1,533.23;112,845,700;-;-1.8617;-55.7535;Normal;Normal;No
14/02/2022;2022;1,840.00;1,900.00;1,810.00;1,890.00;1,570.62;126,046,500;+;2.439;11.6981;Normal;Normal;No
15/02/2022;2022;1,890.00;1,910.00;1,865.00;1,880.00;1,562.31;80,643,100;-;-0.5291;-36.0212;Normal;Normal;No
16/02/2022;2022;1,890.00;1,895.00;1,870.00;1,880.00;1,562.31;48,783,800;0;0;-39.5065;Normal;Normal;No
17/02/2022;2022;1,885.00;1,945.00;1,855.00;1,945.00;1,616.33;118,149,300;+;3.4574;142.1896;Normal;Normal;No
18/02/2022;2022;1,955.00;2,140.00;1,955.00;2,090.00;1,736.82;412,835,800;+;7.455;249.4187;Sharp Price Increase;Sharp Volume Increase;Yes
21/02/2022;2022;2,100.00;2,190.00;2,100.00;2,170.00;1,803.31;210,845,000;+;3.8278;-48.9276;Normal;Normal;No
22/02/2022;2022;2,150.00;2,200.00;2,100.00;2,180.00;1,811.62;215,581,800;+;0.4608;2.2466;Normal;Normal;No
23/02/2022;2022;2,200.00;2,230.00;2,170.00;2,200.00;1,828.24;140,926,300;+;0.9174;-34.6298;Normal;Normal;No
24/02/2022;2022;2,190.00;2,240.00;2,120.00;2,220.00;1,844.86;303,802,600;+;0.9091;115.5755;Normal;Normal;No
25/02/2022;2022;2,220.00;2,270.00;2,200.00;2,220.00;1,844.86;189,907,800;0;0;-37.4897;Normal;Normal;No
01/03/2022;2022;2,240.00;2,300.00;2,230.00;2,260.00;1,878.10;137,694,700;+;1.8018;-27.4939;Normal;Normal;No
02/03/2022;2022;2,300.00;2,340.00;2,280.00;2,290.00;1,903.03;152,871,500;+;1.3274;11.0221;Normal;Normal;No
04/03/2022;2022;2,350.00;2,460.00;2,340.00;2,450.00;2,035.99;320,796,500;+;6.9869;109.8472;Sharp Price Increase;Normal;No
07/03/2022;2022;2,520.00;2,830.00;2,480.00;2,820.00;2,343.47;642,031,000;+;15.102;100.1365;Sharp Price Increase;Normal;No
08/03/2022;2022;2,990.00;3,170.00;2,830.00;2,840.00;2,360.09;1,404,951,500;+;0.7092;118.8292;Normal;Normal;No
09/03/2022;2022;2,650.00;2,740.00;2,650.00;2,650.00;2,202.19;706,107,000;-;-6.6901;-49.7415;Sharp Price Decrease;Normal;No
10/03/2022;2022;2,530.00;2,660.00;2,490.00;2,570.00;2,135.71;489,605,600;-;-3.0189;-30.6613;Normal;Normal;No
11/03/2022;2022;2,590.00;2,660.00;2,520.00;2,520.00;2,094.16;359,113,700;-;-1.9455;-26.6525;Normal;Normal;No
14/03/2022;2022;2,520.00;2,540.00;2,360.00;2,400.00;1,994.44;394,132,400;-;-4.7619;9.7514;Sharp Price Decrease;Normal;No
15/03/2022;2022;2,400.00;2,460.00;2,350.00;2,370.00;1,969.51;170,695,100;-;-1.25;-56.6909;Normal;Normal;No
16/03/2022;2022;2,370.00;2,410.00;2,270.00;2,390.00;1,986.13;235,835,100;+;0.8439;38.1616;Normal;Normal;No
17/03/2022;2022;2,400.00;2,410.00;2,330.00;2,350.00;1,952.89;153,546,800;-;-1.6736;-34.8923;Normal;Normal;No
18/03/2022;2022;2,350.00;2,400.00;2,320.00;2,390.00;1,986.13;173,667,600;+;1.7021;13.104;Normal;Normal;No
21/03/2022;2022;2,380.00;2,390.00;2,330.00;2,360.00;1,961.20;92,728,200;-;-1.2552;-46.6059;Normal;Normal;No
22/03/2022;2022;2,380.00;2,560.00;2,370.00;2,550.00;2,119.09;321,561,500;+;8.0508;246.7785;Sharp Price Increase;Sharp Volume Increase;Yes
23/03/2022;2022;2,550.00;2,560.00;2,460.00;2,500.00;2,077.54;177,608,500;-;-1.9608;-44.7669;Normal;Normal;No
24/03/2022;2022;2,600.00;2,650.00;2,540.00;2,640.00;2,193.88;269,047,800;+;5.6;51.4836;Sharp Price Increase;Normal;No
25/03/2022;2022;2,660.00;2,690.00;2,610.00;2,660.00;2,210.50;200,436,800;+;0.7576;-25.5014;Normal;Normal;No
28/03/2022;2022;2,650.00;2,660.00;2,590.00;2,630.00;2,185.57;121,087,900;-;-1.1278;-39.588;Normal;Normal;No
29/03/2022;2022;2,590.00;2,600.00;2,510.00;2,530.00;2,102.47;144,731,100;-;-3.8023;19.5257;Normal;Normal;No
30/03/2022;2022;2,530.00;2,570.00;2,470.00;2,510.00;2,085.85;131,170,000;-;-0.7905;-9.3699;Normal;Normal;No
31/03/2022;2022;2,530.00;2,540.00;2,430.00;2,440.00;2,027.68;97,395,700;-;-2.7888;-25.7485;Normal;Normal;No
01/04/2022;2022;2,450.00;2,550.00;2,420.00;2,510.00;2,085.85;107,947,200;+;2.8689;10.8336;Normal;Normal;No
04/04/2022;2022;2,530.00;2,650.00;2,520.00;2,640.00;2,193.88;138,741,900;+;5.1793;28.5276;Normal;Normal;No
05/04/2022;2022;2,630.00;2,700.00;2,610.00;2,670.00;2,218.81;141,698,900;+;1.1364;2.1313;Normal;Normal;No
06/04/2022;2022;2,670.00;2,690.00;2,640.00;2,650.00;2,202.19;98,442,600;-;-0.7491;-30.5269;Normal;Normal;No
07/04/2022;2022;2,670.00;2,820.00;2,660.00;2,760.00;2,293.61;286,617,900;+;4.1509;191.1523;Normal;Sharp Volume Increase;No
08/04/2022;2022;2,790.00;2,820.00;2,740.00;2,800.00;2,326.85;189,362,100;+;1.4493;-33.9322;Normal;Normal;No
11/04/2022;2022;2,800.00;2,810.00;2,630.00;2,630.00;2,185.57;163,864,600;-;-6.0714;-13.4649;Sharp Price Decrease;Normal;No
12/04/2022;2022;2,620.00;2,680.00;2,580.00;2,670.00;2,218.81;88,390,900;+;1.5209;-46.0586;Normal;Normal;No
13/04/2022;2022;2,690.00;2,800.00;2,670.00;2,790.00;2,318.54;143,822,800;+;4.4944;62.7122;Normal;Normal;No
14/04/2022;2022;2,790.00;2,870.00;2,750.00;2,780.00;2,310.23;201,698,200;-;-0.3584;40.2408;Normal;Normal;No
18/04/2022;2022;2,800.00;2,930.00;2,790.00;2,900.00;2,409.95;190,855,400;+;4.3165;-5.3758;Normal;Normal;No
19/04/2022;2022;2,910.00;2,940.00;2,830.00;2,850.00;2,368.40;190,460,400;-;-1.7241;-0.207;Normal;Normal;No
20/04/2022;2022;2,880.00;2,880.00;2,740.00;2,820.00;2,343.47;137,086,000;-;-1.0526;-28.0239;Normal;Normal;No
21/04/2022;2022;2,830.00;2,840.00;2,760.00;2,790.00;2,318.54;69,884,500;-;-1.0638;-49.0214;Normal;Normal;No
22/04/2022;2022;2,770.00;2,810.00;2,740.00;2,740.00;2,276.99;82,088,900;-;-1.7921;17.4637;Normal;Normal;No
25/04/2022;2022;2,690.00;2,700.00;2,600.00;2,620.00;2,177.26;171,951,100;-;-4.3796;109.4694;Sharp Price Decrease;Normal;No
26/04/2022;2022;2,630.00;2,640.00;2,450.00;2,500.00;2,077.54;229,686,600;-;-4.5802;33.5767;Sharp Price Decrease;Normal;No
27/04/2022;2022;2,500.00;2,610.00;2,500.00;2,560.00;2,127.40;161,589,400;+;2.4;-29.6479;Normal;Normal;No
28/04/2022;2022;2,580.00;2,650.00;2,570.00;2,600.00;2,160.64;115,518,800;+;1.5625;-28.5109;Normal;Normal;No
09/05/2022;2022;2,500.00;2,550.00;2,460.00;2,530.00;2,102.47;165,439,100;-;-2.6923;43.214;Normal;Normal;No
10/05/2022;2022;2,470.00;2,490.00;2,360.00;2,420.00;2,011.06;146,403,900;-;-4.3478;-11.5059;Sharp Price Decrease;Normal;No
11/05/2022;2022;2,420.00;2,530.00;2,400.00;2,400.00;1,994.44;110,097,300;-;-0.8264;-24.7989;Normal;Normal;No
12/05/2022;2022;2,400.00;2,460.00;2,290.00;2,330.00;1,936.27;183,788,200;-;-2.9167;66.9325;Normal;Normal;No
13/05/2022;2022;2,360.00;2,380.00;2,300.00;2,330.00;1,936.27;81,842,400;0;0;-55.4692;Normal;Normal;No
17/05/2022;2022;2,350.00;2,410.00;2,340.00;2,390.00;1,986.13;94,097,400;+;2.5751;14.9739;Normal;Normal;No
18/05/2022;2022;2,420.00;2,420.00;2,360.00;2,400.00;1,994.44;79,223,300;+;0.4184;-15.8071;Normal;Normal;No
19/05/2022;2022;2,380.00;2,490.00;2,340.00;2,460.00;2,044.30;122,968,900;+;2.5;55.2181;Normal;Normal;No
20/05/2022;2022;2,520.00;2,520.00;2,460.00;2,490.00;2,069.23;125,630,800;+;1.2195;2.1647;Normal;Normal;No
23/05/2022;2022;2,560.00;2,670.00;2,520.00;2,530.00;2,102.47;244,871,700;+;1.6064;94.9137;Normal;Normal;No
24/05/2022;2022;2,550.00;2,600.00;2,530.00;2,570.00;2,135.71;110,538,500;+;1.581;-54.8586;Normal;Normal;No
25/05/2022;2022;2,560.00;2,580.00;2,460.00;2,490.00;2,069.23;115,849,600;-;-3.1128;4.8048;Normal;Normal;No
27/05/2022;2022;2,510.00;2,530.00;2,460.00;2,470.00;2,052.61;76,174,000;-;-0.8032;-34.2475;Normal;Normal;No
30/05/2022;2022;2,500.00;2,570.00;2,470.00;2,560.00;2,127.40;125,203,400;+;3.6437;64.365;Normal;Normal;No
31/05/2022;2022;2,570.00;2,570.00;2,500.00;2,510.00;2,085.85;168,242,000;-;-1.9531;34.3749;Normal;Normal;No
02/06/2022;2022;2,500.00;2,560.00;2,470.00;2,510.00;2,085.85;116,209,300;0;0;-30.9273;Normal;Normal;No
03/06/2022;2022;2,520.00;2,550.00;2,500.00;2,500.00;2,077.54;71,245,700;-;-0.3984;-38.6919;Normal;Normal;No
06/06/2022;2022;2,460.00;2,490.00;2,400.00;2,450.00;2,068.03;93,793,800;-;-2;31.6484;Normal;Normal;No
07/06/2022;2022;2,450.00;2,470.00;2,420.00;2,420.00;2,042.71;64,431,900;-;-1.2245;-31.3047;Normal;Normal;No
08/06/2022;2022;2,430.00;2,440.00;2,400.00;2,420.00;2,042.71;57,669,200;0;0;-10.4959;Normal;Normal;No
09/06/2022;2022;2,420.00;2,450.00;2,380.00;2,400.00;2,025.83;59,980,800;-;-0.8264;4.0084;Normal;Normal;No
10/06/2022;2022;2,370.00;2,380.00;2,280.00;2,290.00;1,932.98;131,007,700;-;-4.5833;118.4161;Sharp Price Decrease;Normal;No
13/06/2022;2022;2,240.00;2,280.00;2,200.00;2,260.00;1,907.66;113,102,900;-;-1.31;-13.667;Normal;Normal;No
14/06/2022;2022;2,240.00;2,260.00;2,160.00;2,180.00;1,840.13;140,882,200;-;-3.5398;24.5611;Normal;Normal;No
15/06/2022;2022;2,180.00;2,240.00;2,120.00;2,170.00;1,831.69;94,872,500;-;-0.4587;-32.6583;Normal;Normal;No
16/06/2022;2022;2,200.00;2,230.00;2,140.00;2,150.00;1,814.81;99,487,000;-;-0.9217;4.8639;Normal;Normal;No
17/06/2022;2022;2,120.00;2,140.00;2,100.00;2,110.00;1,781.04;70,818,600;-;-1.8605;-28.8162;Normal;Normal;No
20/06/2022;2022;2,110.00;2,130.00;2,050.00;2,070.00;1,747.28;78,282,700;-;-1.8957;10.5397;Normal;Normal;No
21/06/2022;2022;2,080.00;2,150.00;2,070.00;2,150.00;1,814.81;83,298,700;+;3.8647;6.4075;Normal;Normal;No
22/06/2022;2022;2,140.00;2,140.00;2,020.00;2,020.00;1,705.07;171,508,200;-;-6.0465;105.8954;Sharp Price Decrease;Normal;No
23/06/2022;2022;2,020.00;2,020.00;1,955.00;1,965.00;1,658.65;127,468,500;-;-2.7228;-25.6779;Normal;Normal;No
24/06/2022;2022;1,950.00;2,000.00;1,950.00;1,970.00;1,662.87;73,717,900;+;0.2545;-42.1678;Normal;Normal;No
